HourUTC,HourDK,PriceArea,SpotPriceDKK,SpotPriceEUR
2018-06-14T19:00:00+00:00,2018-06-14T21:00:00,DK1,349.42,46.9
2018-06-14T18:00:00+00:00,2018-06-14T20:00:00,DK1,351.66,47.2
2018-06-14T17:00:00+00:00,2018-06-14T19:00:00,DK1,387.27,51.98
2018-06-14T16:00:00+00:00,2018-06-14T18:00:00,DK1,377.51,50.67
2018-06-14T15:00:00+00:00,2018-06-14T17:00:00,DK1,327.45,43.95
2018-06-14T14:00:00+00:00,2018-06-14T16:00:00,DK1,300.4,40.32
2018-06-14T13:00:00+00:00,2018-06-14T15:00:00,DK1,337.73,45.33
2018-06-14T12:00:00+00:00,2018-06-14T14:00:00,DK1,344.13,46.19
2018-06-14T11:00:00+00:00,2018-06-14T13:00:00,DK1,352.03,47.25
2018-06-14T10:00:00+00:00,2018-06-14T12:00:00,DK1,352.7,47.34
2018-06-14T09:00:00+00:00,2018-06-14T11:00:00,DK1,354.04,47.52
2018-06-14T08:00:00+00:00,2018-06-14T10:00:00,DK1,340.11,45.65
2018-06-14T07:00:00+00:00,2018-06-14T09:00:00,DK1,370.73,49.76
2018-06-14T06:00:00+00:00,2018-06-14T08:00:00,DK1,412.6,55.38
2018-06-14T05:00:00+00:00,2018-06-14T07:00:00,DK1,391.07,52.49
2018-06-14T04:00:00+00:00,2018-06-14T06:00:00,DK1,299.95,40.26
2018-06-14T03:00:00+00:00,2018-06-14T05:00:00,DK1,334.52,44.9
2018-06-14T02:00:00+00:00,2018-06-14T04:00:00,DK1,320.96,43.08
2018-06-14T01:00:00+00:00,2018-06-14T03:00:00,DK1,320.22,42.98
2018-06-14T00:00:00+00:00,2018-06-14T02:00:00,DK1,325.21,43.65
2018-06-13T23:00:00+00:00,2018-06-14T01:00:00,DK1,298.02,40
2018-06-13T22:00:00+00:00,2018-06-14T00:00:00,DK1,347.86,46.69
2018-06-13T21:00:00+00:00,2018-06-13T23:00:00,DK1,349.49,46.91
2018-06-13T20:00:00+00:00,2018-06-13T22:00:00,DK1,381.75,51.24
2018-06-13T19:00:00+00:00,2018-06-13T21:00:00,DK1,394.64,52.97
2018-06-13T18:00:00+00:00,2018-06-13T20:00:00,DK1,394.19,52.91
2018-06-13T17:00:00+00:00,2018-06-13T19:00:00,DK1,395.31,53.06
2018-06-13T16:00:00+00:00,2018-06-13T18:00:00,DK1,387.11,51.96
2018-06-13T15:00:00+00:00,2018-06-13T17:00:00,DK1,365.28,49.03
2018-06-13T14:00:00+00:00,2018-06-13T16:00:00,DK1,367.07,49.27
2018-06-13T13:00:00+00:00,2018-06-13T15:00:00,DK1,390.46,52.41
2018-06-13T12:00:00+00:00,2018-06-13T14:00:00,DK1,412.74,55.4
2018-06-13T11:00:00+00:00,2018-06-13T13:00:00,DK1,444.26,59.63
2018-06-13T10:00:00+00:00,2018-06-13T12:00:00,DK1,395.08,53.03
2018-06-13T09:00:00+00:00,2018-06-13T11:00:00,DK1,409.76,55
2018-06-13T08:00:00+00:00,2018-06-13T10:00:00,DK1,409.31,54.94
2018-06-13T07:00:00+00:00,2018-06-13T09:00:00,DK1,407.38,54.68
2018-06-13T06:00:00+00:00,2018-06-13T08:00:00,DK1,415.5,55.77
2018-06-13T05:00:00+00:00,2018-06-13T07:00:00,DK1,402.68,54.05
2018-06-13T04:00:00+00:00,2018-06-13T06:00:00,DK1,331.09,44.44
2018-06-13T03:00:00+00:00,2018-06-13T05:00:00,DK1,297.26,39.9
2018-06-13T02:00:00+00:00,2018-06-13T04:00:00,DK1,309.63,41.56
2018-06-13T01:00:00+00:00,2018-06-13T03:00:00,DK1,312.68,41.97
2018-06-13T00:00:00+00:00,2018-06-13T02:00:00,DK1,315.81,42.39
2018-06-12T23:00:00+00:00,2018-06-13T01:00:00,DK1,286.09,38.4
2018-06-12T22:00:00+00:00,2018-06-13T00:00:00,DK1,294.28,39.5
2018-06-12T21:00:00+00:00,2018-06-12T23:00:00,DK1,344.69,46.27
2018-06-12T20:00:00+00:00,2018-06-12T22:00:00,DK1,374.64,50.29
2018-06-12T19:00:00+00:00,2018-06-12T21:00:00,DK1,364.58,48.94
2018-06-12T18:00:00+00:00,2018-06-12T20:00:00,DK1,393.18,52.78
2018-06-12T17:00:00+00:00,2018-06-12T19:00:00,DK1,402.87,54.08
2018-06-12T16:00:00+00:00,2018-06-12T18:00:00,DK1,394.3,52.93
2018-06-12T15:00:00+00:00,2018-06-12T17:00:00,DK1,384.54,51.62
2018-06-12T14:00:00+00:00,2018-06-12T16:00:00,DK1,379.78,50.98
2018-06-12T13:00:00+00:00,2018-06-12T15:00:00,DK1,383.65,51.5
2018-06-12T12:00:00+00:00,2018-06-12T14:00:00,DK1,401.53,53.9
2018-06-12T11:00:00+00:00,2018-06-12T13:00:00,DK1,421.05,56.52
2018-06-12T10:00:00+00:00,2018-06-12T12:00:00,DK1,433.19,58.15
2018-06-12T09:00:00+00:00,2018-06-12T11:00:00,DK1,440.79,59.17
2018-06-12T08:00:00+00:00,2018-06-12T10:00:00,DK1,424.32,56.96
2018-06-12T07:00:00+00:00,2018-06-12T09:00:00,DK1,441.53,59.27
2018-06-12T06:00:00+00:00,2018-06-12T08:00:00,DK1,442.95,59.46
2018-06-12T05:00:00+00:00,2018-06-12T07:00:00,DK1,417.99,56.11
2018-06-12T04:00:00+00:00,2018-06-12T06:00:00,DK1,327.93,44.02
2018-06-12T03:00:00+00:00,2018-06-12T05:00:00,DK1,283.23,38.02
2018-06-12T02:00:00+00:00,2018-06-12T04:00:00,DK1,278.16,37.34
2018-06-12T01:00:00+00:00,2018-06-12T03:00:00,DK1,297.61,39.95
2018-06-12T00:00:00+00:00,2018-06-12T02:00:00,DK1,287.1,38.54
2018-06-11T23:00:00+00:00,2018-06-12T01:00:00,DK1,294.11,39.48
2018-06-11T22:00:00+00:00,2018-06-12T00:00:00,DK1,304.91,40.93
2018-06-11T21:00:00+00:00,2018-06-11T23:00:00,DK1,335.63,45.06
2018-06-11T20:00:00+00:00,2018-06-11T22:00:00,DK1,354.03,47.53
2018-06-11T19:00:00+00:00,2018-06-11T21:00:00,DK1,354.47,47.59
2018-06-11T18:00:00+00:00,2018-06-11T20:00:00,DK1,356.04,47.8
2018-06-11T17:00:00+00:00,2018-06-11T19:00:00,DK1,361.55,48.54
2018-06-11T16:00:00+00:00,2018-06-11T18:00:00,DK1,363.78,48.84
2018-06-11T15:00:00+00:00,2018-06-11T17:00:00,DK1,370.26,49.71
2018-06-11T14:00:00+00:00,2018-06-11T16:00:00,DK1,342.63,46
2018-06-11T13:00:00+00:00,2018-06-11T15:00:00,DK1,354.92,47.65
2018-06-11T12:00:00+00:00,2018-06-11T14:00:00,DK1,354.4,47.58
2018-06-11T11:00:00+00:00,2018-06-11T13:00:00,DK1,355.52,47.73
2018-06-11T10:00:00+00:00,2018-06-11T12:00:00,DK1,357.83,48.04
2018-06-11T09:00:00+00:00,2018-06-11T11:00:00,DK1,360.73,48.43
2018-06-11T08:00:00+00:00,2018-06-11T10:00:00,DK1,363.04,48.74
2018-06-11T07:00:00+00:00,2018-06-11T09:00:00,DK1,363.64,48.82
2018-06-11T06:00:00+00:00,2018-06-11T08:00:00,DK1,366.99,49.27
2018-06-11T05:00:00+00:00,2018-06-11T07:00:00,DK1,423.6,56.87
2018-06-11T04:00:00+00:00,2018-06-11T06:00:00,DK1,367.96,49.4
2018-06-11T03:00:00+00:00,2018-06-11T05:00:00,DK1,287.21,38.56
2018-06-11T02:00:00+00:00,2018-06-11T04:00:00,DK1,278.42,37.38
2018-06-11T01:00:00+00:00,2018-06-11T03:00:00,DK1,279.77,37.56
2018-06-11T00:00:00+00:00,2018-06-11T02:00:00,DK1,278.8,37.43
2018-06-10T23:00:00+00:00,2018-06-11T01:00:00,DK1,285.8,38.37
2018-06-10T22:00:00+00:00,2018-06-11T00:00:00,DK1,294.59,39.55
2018-06-10T21:00:00+00:00,2018-06-10T23:00:00,DK1,347.47,46.65
2018-06-10T20:00:00+00:00,2018-06-10T22:00:00,DK1,371.98,49.94
2018-06-10T19:00:00+00:00,2018-06-10T21:00:00,DK1,371.68,49.9
2018-06-10T18:00:00+00:00,2018-06-10T20:00:00,DK1,372.2,49.97
2018-06-10T17:00:00+00:00,2018-06-10T19:00:00,DK1,371.9,49.93
2018-06-10T16:00:00+00:00,2018-06-10T18:00:00,DK1,345.31,46.36
2018-06-10T15:00:00+00:00,2018-06-10T17:00:00,DK1,349.33,46.9
2018-06-10T14:00:00+00:00,2018-06-10T16:00:00,DK1,342.33,45.96
2018-06-10T13:00:00+00:00,2018-06-10T15:00:00,DK1,338.68,45.47
2018-06-10T12:00:00+00:00,2018-06-10T14:00:00,DK1,342.93,46.04
2018-06-10T11:00:00+00:00,2018-06-10T13:00:00,DK1,350.15,47.01
2018-06-10T10:00:00+00:00,2018-06-10T12:00:00,DK1,352.61,47.34
2018-06-10T09:00:00+00:00,2018-06-10T11:00:00,DK1,353.21,47.42
2018-06-10T08:00:00+00:00,2018-06-10T10:00:00,DK1,351.72,47.22
2018-06-10T07:00:00+00:00,2018-06-10T09:00:00,DK1,346.21,46.48
2018-06-10T06:00:00+00:00,2018-06-10T08:00:00,DK1,345.68,46.41
2018-06-10T05:00:00+00:00,2018-06-10T07:00:00,DK1,338.91,45.5
2018-06-10T04:00:00+00:00,2018-06-10T06:00:00,DK1,329.22,44.2
2018-06-10T03:00:00+00:00,2018-06-10T05:00:00,DK1,319.69,42.92
2018-06-10T02:00:00+00:00,2018-06-10T04:00:00,DK1,313.43,42.08
2018-06-10T01:00:00+00:00,2018-06-10T03:00:00,DK1,314.25,42.19
2018-06-10T00:00:00+00:00,2018-06-10T02:00:00,DK1,322.59,43.31
2018-06-09T23:00:00+00:00,2018-06-10T01:00:00,DK1,327.36,43.95
2018-06-09T22:00:00+00:00,2018-06-10T00:00:00,DK1,338.61,45.46
2018-06-09T21:00:00+00:00,2018-06-09T23:00:00,DK1,332.47,44.64
2018-06-09T20:00:00+00:00,2018-06-09T22:00:00,DK1,357.49,48
2018-06-09T19:00:00+00:00,2018-06-09T21:00:00,DK1,357.71,48.03
2018-06-09T18:00:00+00:00,2018-06-09T20:00:00,DK1,364.27,48.91
2018-06-09T17:00:00+00:00,2018-06-09T19:00:00,DK1,364.64,48.96
2018-06-09T16:00:00+00:00,2018-06-09T18:00:00,DK1,361.06,48.48
2018-06-09T15:00:00+00:00,2018-06-09T17:00:00,DK1,351.68,47.22
2018-06-09T14:00:00+00:00,2018-06-09T16:00:00,DK1,344.98,46.32
2018-06-09T13:00:00+00:00,2018-06-09T15:00:00,DK1,338.05,45.39
2018-06-09T12:00:00+00:00,2018-06-09T14:00:00,DK1,340.88,45.77
2018-06-09T11:00:00+00:00,2018-06-09T13:00:00,DK1,346.24,46.49
2018-06-09T10:00:00+00:00,2018-06-09T12:00:00,DK1,351.46,47.19
2018-06-09T09:00:00+00:00,2018-06-09T11:00:00,DK1,354.58,47.61
2018-06-09T08:00:00+00:00,2018-06-09T10:00:00,DK1,355.48,47.73
2018-06-09T07:00:00+00:00,2018-06-09T09:00:00,DK1,355.18,47.69
2018-06-09T06:00:00+00:00,2018-06-09T08:00:00,DK1,351.53,47.2
2018-06-09T05:00:00+00:00,2018-06-09T07:00:00,DK1,348.25,46.76
2018-06-09T04:00:00+00:00,2018-06-09T06:00:00,DK1,336.41,45.17
2018-06-09T03:00:00+00:00,2018-06-09T05:00:00,DK1,312.36,41.94
2018-06-09T02:00:00+00:00,2018-06-09T04:00:00,DK1,304.39,40.87
2018-06-09T01:00:00+00:00,2018-06-09T03:00:00,DK1,312.88,42.01
2018-06-09T00:00:00+00:00,2018-06-09T02:00:00,DK1,317.5,42.63
2018-06-08T23:00:00+00:00,2018-06-09T01:00:00,DK1,311.24,41.79
2018-06-08T22:00:00+00:00,2018-06-09T00:00:00,DK1,335.67,45.07
2018-06-08T21:00:00+00:00,2018-06-08T23:00:00,DK1,360.84,48.45
2018-06-08T20:00:00+00:00,2018-06-08T22:00:00,DK1,375.14,50.37
2018-06-08T19:00:00+00:00,2018-06-08T21:00:00,DK1,369.93,49.67
2018-06-08T18:00:00+00:00,2018-06-08T20:00:00,DK1,395.4,53.09
2018-06-08T17:00:00+00:00,2018-06-08T19:00:00,DK1,409.47,54.98
2018-06-08T16:00:00+00:00,2018-06-08T18:00:00,DK1,407.09,54.66
2018-06-08T15:00:00+00:00,2018-06-08T17:00:00,DK1,375.89,50.47
2018-06-08T14:00:00+00:00,2018-06-08T16:00:00,DK1,360.84,48.45
2018-06-08T13:00:00+00:00,2018-06-08T15:00:00,DK1,359.87,48.32
2018-06-08T12:00:00+00:00,2018-06-08T14:00:00,DK1,365.61,49.09
2018-06-08T11:00:00+00:00,2018-06-08T13:00:00,DK1,369.03,49.55
2018-06-08T10:00:00+00:00,2018-06-08T12:00:00,DK1,368.96,49.54
2018-06-08T09:00:00+00:00,2018-06-08T11:00:00,DK1,395.1,53.05
2018-06-08T08:00:00+00:00,2018-06-08T10:00:00,DK1,403.14,54.13
2018-06-08T07:00:00+00:00,2018-06-08T09:00:00,DK1,423.85,56.91
2018-06-08T06:00:00+00:00,2018-06-08T08:00:00,DK1,473.08,63.52
2018-06-08T05:00:00+00:00,2018-06-08T07:00:00,DK1,425.19,57.09
2018-06-08T04:00:00+00:00,2018-06-08T06:00:00,DK1,364.42,48.93
2018-06-08T03:00:00+00:00,2018-06-08T05:00:00,DK1,312.58,41.97
2018-06-08T02:00:00+00:00,2018-06-08T04:00:00,DK1,327.77,44.01
2018-06-08T01:00:00+00:00,2018-06-08T03:00:00,DK1,327.55,43.98
2018-06-08T00:00:00+00:00,2018-06-08T02:00:00,DK1,318.91,42.82
2018-06-07T23:00:00+00:00,2018-06-08T01:00:00,DK1,323.23,43.4
2018-06-07T22:00:00+00:00,2018-06-08T00:00:00,DK1,320.4,43.02
2018-06-07T21:00:00+00:00,2018-06-07T23:00:00,DK1,348.52,46.82
2018-06-07T20:00:00+00:00,2018-06-07T22:00:00,DK1,379.41,50.97
2018-06-07T19:00:00+00:00,2018-06-07T21:00:00,DK1,394.3,52.97
2018-06-07T18:00:00+00:00,2018-06-07T20:00:00,DK1,434.35,58.35
2018-06-07T17:00:00+00:00,2018-06-07T19:00:00,DK1,466.28,62.64
2018-06-07T16:00:00+00:00,2018-06-07T18:00:00,DK1,439.26,59.01
2018-06-07T15:00:00+00:00,2018-06-07T17:00:00,DK1,431.29,57.94
2018-06-07T14:00:00+00:00,2018-06-07T16:00:00,DK1,403.68,54.23
2018-06-07T13:00:00+00:00,2018-06-07T15:00:00,DK1,361.99,48.63
2018-06-07T12:00:00+00:00,2018-06-07T14:00:00,DK1,356.19,47.85
2018-06-07T11:00:00+00:00,2018-06-07T13:00:00,DK1,355.66,47.78
2018-06-07T10:00:00+00:00,2018-06-07T12:00:00,DK1,355.07,47.7
2018-06-07T09:00:00+00:00,2018-06-07T11:00:00,DK1,364.08,48.91
2018-06-07T08:00:00+00:00,2018-06-07T10:00:00,DK1,386.04,51.86
2018-06-07T07:00:00+00:00,2018-06-07T09:00:00,DK1,431.52,57.97
2018-06-07T06:00:00+00:00,2018-06-07T08:00:00,DK1,453.7,60.95
2018-06-07T05:00:00+00:00,2018-06-07T07:00:00,DK1,424.3,57
2018-06-07T04:00:00+00:00,2018-06-07T06:00:00,DK1,349.71,46.98
2018-06-07T03:00:00+00:00,2018-06-07T05:00:00,DK1,297.68,39.99
2018-06-07T02:00:00+00:00,2018-06-07T04:00:00,DK1,284.73,38.25
2018-06-07T01:00:00+00:00,2018-06-07T03:00:00,DK1,303.33,40.75
2018-06-07T00:00:00+00:00,2018-06-07T02:00:00,DK1,305.42,41.03
2018-06-06T23:00:00+00:00,2018-06-07T01:00:00,DK1,310.85,41.76
2018-06-06T22:00:00+00:00,2018-06-07T00:00:00,DK1,295.59,39.71
2018-06-06T21:00:00+00:00,2018-06-06T23:00:00,DK1,334.63,44.96
2018-06-06T20:00:00+00:00,2018-06-06T22:00:00,DK1,353.01,47.43
2018-06-06T19:00:00+00:00,2018-06-06T21:00:00,DK1,379.06,50.93
2018-06-06T18:00:00+00:00,2018-06-06T20:00:00,DK1,442.47,59.45
2018-06-06T17:00:00+00:00,2018-06-06T19:00:00,DK1,471.2,63.31
2018-06-06T16:00:00+00:00,2018-06-06T18:00:00,DK1,455.87,61.25
2018-06-06T15:00:00+00:00,2018-06-06T17:00:00,DK1,388.44,52.19
2018-06-06T14:00:00+00:00,2018-06-06T16:00:00,DK1,371.69,49.94
2018-06-06T13:00:00+00:00,2018-06-06T15:00:00,DK1,353.61,47.51
2018-06-06T12:00:00+00:00,2018-06-06T14:00:00,DK1,351,47.16
2018-06-06T11:00:00+00:00,2018-06-06T13:00:00,DK1,350.85,47.14
2018-06-06T10:00:00+00:00,2018-06-06T12:00:00,DK1,355.99,47.83
2018-06-06T09:00:00+00:00,2018-06-06T11:00:00,DK1,372.07,49.99
2018-06-06T08:00:00+00:00,2018-06-06T10:00:00,DK1,379.36,50.97
2018-06-06T07:00:00+00:00,2018-06-06T09:00:00,DK1,431.16,57.93
2018-06-06T06:00:00+00:00,2018-06-06T08:00:00,DK1,483.78,65
2018-06-06T05:00:00+00:00,2018-06-06T07:00:00,DK1,439.65,59.07
2018-06-06T04:00:00+00:00,2018-06-06T06:00:00,DK1,348.62,46.84
2018-06-06T03:00:00+00:00,2018-06-06T05:00:00,DK1,297.94,40.03
2018-06-06T02:00:00+00:00,2018-06-06T04:00:00,DK1,284.69,38.25
2018-06-06T01:00:00+00:00,2018-06-06T03:00:00,DK1,309.77,41.62
2018-06-06T00:00:00+00:00,2018-06-06T02:00:00,DK1,298.08,40.05
2018-06-05T23:00:00+00:00,2018-06-06T01:00:00,DK1,306.35,41.16
2018-06-05T22:00:00+00:00,2018-06-06T00:00:00,DK1,334.85,44.99
2018-06-05T21:00:00+00:00,2018-06-05T23:00:00,DK1,334.45,44.93
2018-06-05T20:00:00+00:00,2018-06-05T22:00:00,DK1,373.9,50.23
2018-06-05T19:00:00+00:00,2018-06-05T21:00:00,DK1,393.7,52.89
2018-06-05T18:00:00+00:00,2018-06-05T20:00:00,DK1,446.92,60.04
2018-06-05T17:00:00+00:00,2018-06-05T19:00:00,DK1,488.31,65.6
2018-06-05T16:00:00+00:00,2018-06-05T18:00:00,DK1,442.6,59.46
2018-06-05T15:00:00+00:00,2018-06-05T17:00:00,DK1,399.21,53.63
2018-06-05T14:00:00+00:00,2018-06-05T16:00:00,DK1,346.21,46.51
2018-06-05T13:00:00+00:00,2018-06-05T15:00:00,DK1,347.47,46.68
2018-06-05T12:00:00+00:00,2018-06-05T14:00:00,DK1,345.69,46.44
2018-06-05T11:00:00+00:00,2018-06-05T13:00:00,DK1,348.22,46.78
2018-06-05T10:00:00+00:00,2018-06-05T12:00:00,DK1,351.49,47.22
2018-06-05T09:00:00+00:00,2018-06-05T11:00:00,DK1,352.38,47.34
2018-06-05T08:00:00+00:00,2018-06-05T10:00:00,DK1,350.6,47.1
2018-06-05T07:00:00+00:00,2018-06-05T09:00:00,DK1,349.33,46.93
2018-06-05T06:00:00+00:00,2018-06-05T08:00:00,DK1,348.89,46.87
2018-06-05T05:00:00+00:00,2018-06-05T07:00:00,DK1,348.44,46.81
2018-06-05T04:00:00+00:00,2018-06-05T06:00:00,DK1,341.14,45.83
2018-06-05T03:00:00+00:00,2018-06-05T05:00:00,DK1,309.88,41.63
2018-06-05T02:00:00+00:00,2018-06-05T04:00:00,DK1,290.68,39.05
2018-06-05T01:00:00+00:00,2018-06-05T03:00:00,DK1,292.91,39.35
2018-06-05T00:00:00+00:00,2018-06-05T02:00:00,DK1,293.58,39.44
2018-06-04T23:00:00+00:00,2018-06-05T01:00:00,DK1,305.27,41.01
2018-06-04T22:00:00+00:00,2018-06-05T00:00:00,DK1,317.55,42.66
2018-06-04T21:00:00+00:00,2018-06-04T23:00:00,DK1,320.64,43.07
2018-06-04T20:00:00+00:00,2018-06-04T22:00:00,DK1,337.02,45.27
2018-06-04T19:00:00+00:00,2018-06-04T21:00:00,DK1,337.91,45.39
2018-06-04T18:00:00+00:00,2018-06-04T20:00:00,DK1,339.7,45.63
2018-06-04T17:00:00+00:00,2018-06-04T19:00:00,DK1,342.38,45.99
2018-06-04T16:00:00+00:00,2018-06-04T18:00:00,DK1,342.97,46.07
2018-06-04T15:00:00+00:00,2018-06-04T17:00:00,DK1,338.88,45.52
2018-06-04T14:00:00+00:00,2018-06-04T16:00:00,DK1,333.29,44.77
2018-06-04T13:00:00+00:00,2018-06-04T15:00:00,DK1,335.45,45.06
2018-06-04T12:00:00+00:00,2018-06-04T14:00:00,DK1,336.42,45.19
2018-06-04T11:00:00+00:00,2018-06-04T13:00:00,DK1,337.24,45.3
2018-06-04T10:00:00+00:00,2018-06-04T12:00:00,DK1,339.32,45.58
2018-06-04T09:00:00+00:00,2018-06-04T11:00:00,DK1,339.47,45.6
2018-06-04T08:00:00+00:00,2018-06-04T10:00:00,DK1,341.04,45.81
2018-06-04T07:00:00+00:00,2018-06-04T09:00:00,DK1,340.74,45.77
2018-06-04T06:00:00+00:00,2018-06-04T08:00:00,DK1,339.92,45.66
2018-06-04T05:00:00+00:00,2018-06-04T07:00:00,DK1,343.27,46.11
2018-06-04T04:00:00+00:00,2018-06-04T06:00:00,DK1,341.04,45.81
2018-06-04T03:00:00+00:00,2018-06-04T05:00:00,DK1,265.47,35.66
2018-06-04T02:00:00+00:00,2018-06-04T04:00:00,DK1,229.67,30.85
2018-06-04T01:00:00+00:00,2018-06-04T03:00:00,DK1,234.06,31.44
2018-06-04T00:00:00+00:00,2018-06-04T02:00:00,DK1,241.21,32.4
2018-06-03T23:00:00+00:00,2018-06-04T01:00:00,DK1,246.42,33.1
2018-06-03T22:00:00+00:00,2018-06-04T00:00:00,DK1,264.8,35.57
2018-06-03T21:00:00+00:00,2018-06-03T23:00:00,DK1,302.03,40.57
2018-06-03T20:00:00+00:00,2018-06-03T22:00:00,DK1,335.3,45.04
2018-06-03T19:00:00+00:00,2018-06-03T21:00:00,DK1,364.64,48.98
2018-06-03T18:00:00+00:00,2018-06-03T20:00:00,DK1,352.28,47.32
2018-06-03T17:00:00+00:00,2018-06-03T19:00:00,DK1,331.28,44.5
2018-06-03T16:00:00+00:00,2018-06-03T18:00:00,DK1,296.07,39.77
2018-06-03T15:00:00+00:00,2018-06-03T17:00:00,DK1,316.99,42.58
2018-06-03T14:00:00+00:00,2018-06-03T16:00:00,DK1,307.61,41.32
2018-06-03T13:00:00+00:00,2018-06-03T15:00:00,DK1,305.01,40.97
2018-06-03T12:00:00+00:00,2018-06-03T14:00:00,DK1,309.84,41.62
2018-06-03T11:00:00+00:00,2018-06-03T13:00:00,DK1,323.54,43.46
2018-06-03T10:00:00+00:00,2018-06-03T12:00:00,DK1,326.74,43.89
2018-06-03T09:00:00+00:00,2018-06-03T11:00:00,DK1,326.74,43.89
2018-06-03T08:00:00+00:00,2018-06-03T10:00:00,DK1,327.79,44.03
2018-06-03T07:00:00+00:00,2018-06-03T09:00:00,DK1,324.36,43.57
2018-06-03T06:00:00+00:00,2018-06-03T08:00:00,DK1,320.71,43.08
2018-06-03T05:00:00+00:00,2018-06-03T07:00:00,DK1,308.13,41.39
2018-06-03T04:00:00+00:00,2018-06-03T06:00:00,DK1,299.12,40.18
2018-06-03T03:00:00+00:00,2018-06-03T05:00:00,DK1,292.2,39.25
2018-06-03T02:00:00+00:00,2018-06-03T04:00:00,DK1,286.1,38.43
2018-06-03T01:00:00+00:00,2018-06-03T03:00:00,DK1,292.8,39.33
2018-06-03T00:00:00+00:00,2018-06-03T02:00:00,DK1,298.08,40.04
2018-06-02T23:00:00+00:00,2018-06-03T01:00:00,DK1,264.28,35.5
2018-06-02T22:00:00+00:00,2018-06-03T00:00:00,DK1,293.02,39.36
2018-06-02T21:00:00+00:00,2018-06-02T23:00:00,DK1,317.4,42.64
2018-06-02T20:00:00+00:00,2018-06-02T22:00:00,DK1,349.85,47
2018-06-02T19:00:00+00:00,2018-06-02T21:00:00,DK1,378.95,50.91
2018-06-02T18:00:00+00:00,2018-06-02T20:00:00,DK1,379.92,51.04
2018-06-02T17:00:00+00:00,2018-06-02T19:00:00,DK1,380,51.05
2018-06-02T16:00:00+00:00,2018-06-02T18:00:00,DK1,341.74,45.91
2018-06-02T15:00:00+00:00,2018-06-02T17:00:00,DK1,300.57,40.38
2018-06-02T14:00:00+00:00,2018-06-02T16:00:00,DK1,314.12,42.2
2018-06-02T13:00:00+00:00,2018-06-02T15:00:00,DK1,313.45,42.11
2018-06-02T12:00:00+00:00,2018-06-02T14:00:00,DK1,312.71,42.01
2018-06-02T11:00:00+00:00,2018-06-02T13:00:00,DK1,313.52,42.12
2018-06-02T10:00:00+00:00,2018-06-02T12:00:00,DK1,316.2,42.48
2018-06-02T09:00:00+00:00,2018-06-02T11:00:00,DK1,320.45,43.05
2018-06-02T08:00:00+00:00,2018-06-02T10:00:00,DK1,322.9,43.38
2018-06-02T07:00:00+00:00,2018-06-02T09:00:00,DK1,340.25,45.71
2018-06-02T06:00:00+00:00,2018-06-02T08:00:00,DK1,326.1,43.81
2018-06-02T05:00:00+00:00,2018-06-02T07:00:00,DK1,308.39,41.43
2018-06-02T04:00:00+00:00,2018-06-02T06:00:00,DK1,301.09,40.45
2018-06-02T03:00:00+00:00,2018-06-02T05:00:00,DK1,288.66,38.78
2018-06-02T02:00:00+00:00,2018-06-02T04:00:00,DK1,286.58,38.5
2018-06-02T01:00:00+00:00,2018-06-02T03:00:00,DK1,286.58,38.5
2018-06-02T00:00:00+00:00,2018-06-02T02:00:00,DK1,291.34,39.14
2018-06-01T23:00:00+00:00,2018-06-02T01:00:00,DK1,276.08,37.09
2018-06-01T22:00:00+00:00,2018-06-02T00:00:00,DK1,286.06,38.43
2018-06-01T21:00:00+00:00,2018-06-01T23:00:00,DK1,363.66,48.85
2018-06-01T20:00:00+00:00,2018-06-01T22:00:00,DK1,410.48,55.14
2018-06-01T19:00:00+00:00,2018-06-01T21:00:00,DK1,417.33,56.06
2018-06-01T18:00:00+00:00,2018-06-01T20:00:00,DK1,405.65,54.49
2018-06-01T17:00:00+00:00,2018-06-01T19:00:00,DK1,411.45,55.27
2018-06-01T16:00:00+00:00,2018-06-01T18:00:00,DK1,419.05,56.29
2018-06-01T15:00:00+00:00,2018-06-01T17:00:00,DK1,423.66,56.91
2018-06-01T14:00:00+00:00,2018-06-01T16:00:00,DK1,371.4,49.89
2018-06-01T13:00:00+00:00,2018-06-01T15:00:00,DK1,365.37,49.08
2018-06-01T12:00:00+00:00,2018-06-01T14:00:00,DK1,357.85,48.07
2018-06-01T11:00:00+00:00,2018-06-01T13:00:00,DK1,372,49.97
2018-06-01T10:00:00+00:00,2018-06-01T12:00:00,DK1,522.82,70.23
2018-06-01T09:00:00+00:00,2018-06-01T11:00:00,DK1,558.85,75.07
2018-06-01T08:00:00+00:00,2018-06-01T10:00:00,DK1,558.11,74.97
2018-06-01T07:00:00+00:00,2018-06-01T09:00:00,DK1,566.22,76.06
2018-06-01T06:00:00+00:00,2018-06-01T08:00:00,DK1,507.34,68.15
2018-06-01T05:00:00+00:00,2018-06-01T07:00:00,DK1,473.24,63.57
2018-06-01T04:00:00+00:00,2018-06-01T06:00:00,DK1,364.78,49
2018-06-01T03:00:00+00:00,2018-06-01T05:00:00,DK1,299.19,40.19
2018-06-01T02:00:00+00:00,2018-06-01T04:00:00,DK1,287.5,38.62
2018-06-01T01:00:00+00:00,2018-06-01T03:00:00,DK1,286.24,38.45
2018-06-01T00:00:00+00:00,2018-06-01T02:00:00,DK1,288.99,38.82
